@relation 'FinalSampleData-weka.filters.unsupervised.attribute.Remove-R2-3,6-7,14,16-19,21-22,24-25,28_predicted'

@attribute NMF numeric
@attribute LC numeric
@attribute LC_1 numeric
@attribute NAD numeric
@attribute ' NUC' numeric
@attribute ' AGE' numeric
@attribute ' NMS' numeric
@attribute ' NMD' numeric
@attribute ' Entropy ' numeric
@attribute NDVE numeric
@attribute CFC numeric
@attribute NCC numeric
@attribute NFC numeric
@attribute predicteda2a numeric
@attribute a2a numeric

@data
1,0,28,0,9,0,1,1,0,1,?,?,?,99.95686,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,21,21,1,21,20,1,1,0,1,7,708,5,99.92446,100
1,0,4,0,15,0,1,1,0,4,?,?,?,99.972836,100
0,0,0,0,0,0,0,0,0,0,27,408,10,99.888383,100
1,3,3,1,228,92,1,1,0,20,?,?,?,99.974332,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,3,9,0,33,28,1,1,0,2,0,0,0,99.964051,100
2,30,86,0,88,6,1,2,0.407077,3,2,45,0,99.917604,100
4,83,125,1,11,13,1,2,1.755211,1,?,?,?,99.05452,100
2,2,8,0,330,23,1,2,0.811278,1,?,?,?,99.766067,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,8,34,0,68,0,1,1,0,3,0,0,0,99.876108,100
0,0,0,0,0,0,0,0,0,0,3,434,1,99.888073,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,16,22,0,32,0,1,1,0,4,0,0,0,99.970959,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,7,0,99,17,1,1,0,10,?,?,?,99.977774,100
0,0,0,0,0,0,0,0,0,0,1,856,0,99.886958,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,75,77,0,7,18,1,1,0,1,?,?,?,99.813935,100
0,0,0,0,0,0,0,0,0,0,14,643,8,99.888478,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
7,118,138,4,141,108,1,5,1.962679,3,7,315,6,99.074531,99.481097
1,9,29,0,12,0,1,1,0,1,?,?,?,99.955936,100
2,0,0,2,1,0,1,1,0,1,?,?,?,99.771438,99.859993
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,38,58,1,107,73,1,1,2.031513,1,5,356,1,98.495268,98.858921
1,0,8,0,94,4,1,1,0,9,?,?,?,99.977786,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,14,26,0,38,3,1,2,0.77935,3,0,125,1,99.425228,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,7,0,22,16,1,1,0,10,?,?,?,99.970713,100
0,0,0,0,0,0,0,0,0,0,0,135,0,99.885724,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,1,50,1,99.885612,100
1,3,5,0,34,2,1,1,0,2,?,?,?,99.645013,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,113,403,1,5,6,1,1,0.977493,1,?,?,?,99.276843,99.826615
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,12,12,1,10,3,1,1,0,1,?,?,?,99.951502,100
1,1,1,1,16,60,1,1,0,7,?,?,?,99.954092,100
2,22,40,1,42,7,1,2,0.992774,1,3,121,0,99.928346,100
3,0,76,1,442,313,1,3,0.584402,28,?,?,?,99.504113,100
0,0,0,0,0,0,0,0,0,0,0,12,0,99.888693,100
4,254,286,3,5,109,1,1,0.713123,1,1,17,0,99.294346,99.846626
1,2,4,0,3,1708,1,1,0,2,?,?,?,99.962606,100
1,0,2,0,10,79,1,1,0,5,?,?,?,99.971791,100
1,7,9,0,463,0,1,1,0,28,?,?,?,99.950649,100
1,58,58,1,2,0,1,1,0,2,0,0,0,99.85512,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,10,26,0,13,1156,1,1,0,6,?,?,?,99.96257,100
1,1,1,1,8,3,1,1,0,4,?,?,?,99.902526,100
1,3,9,0,78,11,1,1,0,12,?,?,?,99.975197,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,37,45,0,7,1033,1,1,0,2,?,?,?,99.892475,100
1,12,92,0,132,4,1,1,0,12,?,?,?,99.864306,100
1,36,132,0,17,2,1,1,0,3,?,?,?,99.908719,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
6,46,176,0,51,30,1,3,2.168182,1,10,926,2,99.358616,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,133,173,2,333,57,1,5,1.435427,1,?,?,?,98.845554,99.942857
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,157,157,1,22,6,1,1,0,2,17,707,9,99.637542,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,2,14,0,14,6,1,1,0,1,?,?,?,99.959274,100
1,0,4,0,4,29,1,1,0,2,?,?,?,99.965298,100
5,13,127,1,129,20,1,2,1.214813,1,?,?,?,99.471828,99.819982
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,4,0,5,0,1,2,1,2,2,535,2,99.95889,100
1,0,2,0,60,0,1,1,0,5,?,?,?,99.890463,100
1,57,147,0,4,0,1,1,0,1,?,?,?,99.788716,100
3,25,79,1,73,44,1,2,0.457487,1,0,30,0,99.739145,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,8,10,0,120,0,1,1,0,3,152,7998,92,99.80366,100
1,1,11,0,17,1662,1,1,0,4,?,?,?,99.966476,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,15,15,1,6,0,1,1,0,2,1,176,1,99.943263,99.481865
4,8,26,1,78,65,1,3,1.884314,2,?,?,?,99.786442,99.777365
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,37,101,0,21,57,1,2,0.140327,3,?,?,?,99.908166,100
1,54,54,1,10,0,1,1,0,5,?,?,?,99.92569,100
0,0,0,0,0,0,0,0,0,0,11,420,8,99.888478,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,812,812,1,3,2591,1,1,0,3,?,?,?,99.273506,99.904641
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,4,106,0,117,4,1,3,1.577146,5,?,?,?,99.58254,100
1,21,41,0,48,375,1,1,0,12,?,?,?,99.96187,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,54,54,1,10,0,1,1,0,5,?,?,?,99.92569,100
1,37,45,0,7,1033,1,1,0,2,?,?,?,99.892475,100
1,1,69,0,14,185,1,1,0,4,?,?,?,99.947093,100
7,5,155,0,7,110,1,6,2.386998,1,6,72,0,99.255011,100
2,17,19,1,201,12,1,2,0.629249,4,?,?,?,99.85257,100
1,0,2,0,19,5,1,1,0,6,?,?,?,99.972919,100
6,91,1621,3,80,75,1,4,0.769905,1,3,404,3,99.011198,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,23,0,99.885807,100
2,34,44,0,5,125,1,1,0.684038,1,0,0,0,99.674191,100
1,23,23,1,8,0,1,1,0,2,?,?,?,99.710939,100
0,0,0,0,0,0,0,0,0,0,1,34,2,99.87607,100
5,5,11,0,5,6,1,1,2.186704,1,?,?,?,99.388246,99.626401
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
6,34,42,3,18,10,1,4,2.199979,1,38,1315,13,99.109982,100
0,0,0,0,0,0,0,0,0,0,6,1024,6,99.888484,100
1,10,10,1,4,0,1,1,0,2,0,16,0,99.962155,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,15,31,0,6,5,1,1,0,1,?,?,?,99.886716,100
2,0,4,0,2,0,1,1,1,1,?,?,?,99.945873,99.86532
6,18,148,1,41,31,1,3,1.916984,5,?,?,?,99.548112,100
8,119,547,0,74,118,1,7,1.602305,5,?,?,?,99.341043,99.827883
3,35,111,0,121,129,1,1,0.43208,1,?,?,?,99.63606,100
3,2,6,0,39,5,1,2,1.584963,1,?,?,?,99.749628,99.803976
1,19,25,0,181,14,1,1,0,3,?,?,?,99.967391,100
1,123,123,1,8,0,1,1,0,5,?,?,?,99.837496,100
3,96,206,0,21,11,1,2,0.762777,2,0,0,0,99.699876,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,37,129,0,124,1,1,2,0.15935,3,9,18,2,99.703217,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,9,19,0,45,0,1,1,0.831474,1,0,0,0,99.940657,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,136,136,1,1,0,1,1,0,1,?,?,?,99.412035,99.861111
1,19,27,0,33,16,1,1,0,10,?,?,?,99.966137,100
5,34,76,0,102,194,1,3,1.543308,4,?,?,?,99.175833,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,4,4,1,54,0,1,1,0,2,1,155,1,99.966396,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,11,15,1,75,35,1,1,0.996792,1,?,?,?,99.849806,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,28,42,0,47,0,1,1,0,2,8,251,3,99.941833,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,4,0,2,0,1,1,1,1,?,?,?,99.945873,99.86532
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,26,220,0,9,0,1,1,0.996181,1,?,?,?,99.28859,99.898744
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
6,44,118,1,22,7,1,2,2.170598,1,0,5,0,99.381702,99.610462
19,21,19235,0,239,426,1,9,0.907998,3,?,?,?,98.458613,100
1,1,3,0,2,5,1,1,0,2,12,465,7,99.965339,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,4,0,7,0,1,1,0,1,?,?,?,99.966554,100
482,6598,16940,69,263,896,1,44,8.566197,3,?,?,?,93.690568,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,24,104,0,12,154,1,1,0.515947,5,?,?,?,99.583124,100
0,0,0,0,0,0,0,0,0,0,5,750,5,99.88685,100
1,2,2,1,5,0,1,1,0,1,8,325,9,99.845565,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,0,2,0,60,9,1,1,0,4,0,65,0,99.759522,100
1,52,52,1,64,0,1,1,0,4,3,79,1,99.901752,100
1,12,14,0,122,14,1,1,0,9,0,0,0,99.976049,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,102,200,0,9,18,1,1,0,5,?,?,?,99.820662,100
1,2,28,0,157,0,1,1,0,3,3,48,1,99.651934,100
4,43,49,2,21,65,1,3,1.040614,1,5,148,2,98.903669,100
1,2,4,0,111,1,1,1,0,9,?,?,?,99.940356,100
1,45,45,1,445,0,1,1,0,28,?,?,?,99.919948,100
2,8,14,0,31,18,1,1,0.591673,1,0,0,0,99.96376,100
4,69,79,2,11,574,1,3,0.553976,1,?,?,?,98.787053,99.760847
2,389,389,2,36,0,1,2,0.046492,2,21,1273,9,99.452022,99.85119
3,23,81,0,61,7,1,2,1.38417,3,1,18,0,99.511187,100
1,1,1,0,5,0,1,1,0,1,0,0,0,99.970858,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,95,143,2,3,199,1,1,1.575704,3,5,0,0,98.813745,99.105882
17,0,3860,0,1,0,1,1,3.680909,1,?,?,?,98.084907,98.809107
2,8,16,1,172,6,1,2,0.811278,2,0,0,0,99.929637,100
1,3,5,0,24,0,1,1,0,8,?,?,?,99.96843,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,27,0,99.887142,100
1,1,1,1,6,0,1,1,0,3,5,552,2,99.957671,100
1,44,44,1,328,14,1,1,0,25,?,?,?,99.709013,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,29,33,0,23,0,1,2,0.99403,1,?,?,?,99.528183,100
1,1,3,0,2,63,1,1,0,1,?,?,?,99.963288,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,2,179,2,99.475062,100
2,54,68,0,10,6,1,2,0.969204,1,?,?,?,99.693726,100
5,145,197,2,34,8,1,4,1.619627,1,0,7,0,99.086945,99.714286
1,9,11,0,38,0,1,1,0,9,?,?,?,99.973509,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
6,103,127,4,147,155,1,4,1.848739,5,?,?,?,98.879793,99.876276
1,1,3,0,231,60,1,1,0,20,?,?,?,99.963732,100
1,0,2,0,4,7,1,1,0,1,?,?,?,99.964565,100
125,996,10110,14,698,428,3,51,5.661066,1,?,?,?,97.112798,98.462678
2,466,466,2,2,1,1,2,0.125226,1,0,0,0,98.518563,98.188875
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,5,19,0,192,3,1,1,0,3,?,?,?,99.908572,100
0,0,0,0,0,0,0,0,0,0,5,201,2,99.887988,100
1,2,12,0,105,2,1,1,0,12,?,?,?,99.976608,100
2,24,26,1,6,10,1,1,0.619382,1,1,13,0,99.831548,100
6,31,39,2,17,0,1,3,2.128569,3,?,?,?,99.426915,99.488927
1,7,9,0,123,18,1,1,0,11,?,?,?,99.906075,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,1,9,0,40,31,1,2,0.764205,11,?,?,?,99.961214,100
1,58,58,1,2,2,1,1,0,1,9,305,2,99.754993,100
3,92,262,1,13,2,1,1,1.432053,5,?,?,?,98.344104,99.469624
7,50,254,0,26,137,1,4,1.414237,2,8,969,6,99.004135,100
1,1,7,0,11,579,1,1,0,2,?,?,?,99.966034,100
3,113,193,0,235,46,1,2,1.075749,3,?,?,?,99.392595,100
1,32,60,0,2,2,1,1,0,1,?,?,?,99.63952,100
3,26,174,1,3,0,1,2,1.062694,1,?,?,?,99.431182,99.713549
16,356,614,4,131,53,1,7,3.181876,6,?,?,?,98.053214,99.062096
1,5,19,0,10,135,1,1,0,2,0,41,0,99.962719,100
1,69,71,0,118,123,1,1,0,9,0,1520,0,99.510286,100
1,4,4,1,137,18,1,1,0,13,?,?,?,99.973705,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,39,85,1,92,16,1,2,0.983061,1,?,?,?,99.30286,99.942857
1,0,2,0,6,130,1,1,0,2,?,?,?,99.964819,100
8,119,547,0,74,118,1,7,1.602305,5,?,?,?,99.341043,99.827883
0,0,0,0,0,0,0,0,0,0,29,1238,8,99.888389,100
2,0,18,0,4,0,1,1,0.991076,1,0,0,0,99.96196,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,3,31,0,39,8,1,2,0.981152,2,69,5695,29,99.961827,100
0,0,0,0,0,0,0,0,0,0,40,2021,24,99.888725,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
4,56,66,1,28,49,1,4,1.606311,3,?,?,?,99.172025,100
1,12,14,0,4,0,1,1,0,2,?,?,?,99.956297,100
1,2,4,0,3,120,1,1,0,1,?,?,?,99.958977,100
1,0,2,0,5,17,1,1,0,1,?,?,?,99.964669,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,20,26,0,31,17,1,2,0.391244,3,4,228,4,99.247273,100
1,24,26,0,76,68,1,1,0,10,?,?,?,99.930737,100
1,0,2,0,14,0,1,1,0,3,?,?,?,99.963818,100
1,6,34,0,11,0,1,1,0,1,45,1723,9,99.823139,100
3,14,30,1,64,386,1,2,0.650022,13,?,?,?,99.857677,99.656475
1,11,27,0,19,35,1,1,0,8,?,?,?,99.966588,100
1,27,43,0,2,1143,1,1,0,1,?,?,?,99.615271,100
1,3,7,0,7,120,1,1,0,2,1,39,0,99.961315,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,2,0,117,0,1,1,0,11,?,?,?,99.809673,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,1,39,0,329,54,1,1,0,25,?,?,?,99.898304,100
1,736,736,1,1,0,1,1,0,1,0,3,0,99.360905,99.688474
1,2,14,0,19,17,1,1,0,6,?,?,?,99.944421,100
5,15,35,0,95,0,1,4,1.921662,1,?,?,?,99.302657,100
2,37,101,0,21,57,1,2,0.140327,3,?,?,?,99.908166,100
0,0,0,0,0,0,0,0,0,0,4,567,4,99.88832,100
0,0,0,0,0,0,0,0,0,0,1,6,0,99.887743,100
1,1,1,1,7,0,1,1,0,3,?,?,?,99.953055,100
1,9,9,1,12,231,1,1,0,7,?,?,?,99.96265,100
0,0,0,0,0,0,0,0,0,0,2,106,1,99.887307,100
1,1,25,0,15,29,1,1,0,4,2,138,1,99.965759,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,70,156,0,10,303,1,1,0,3,?,?,?,99.833925,100
1,0,4,0,13,7,1,1,0,3,0,20,0,99.926656,100
0,0,0,0,0,0,0,0,0,0,0,6,0,99.88878,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,2,38,0,9,22,1,2,0.86804,2,?,?,?,99.863219,100
1,349,349,1,1,0,1,1,0,1,30,906,14,99.498754,99.850523
1,1,1,0,71,12,1,1,0,7,0,47,0,99.800481,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,1,233,3,99.887874,100
0,0,0,0,0,0,0,0,0,0,3,579,2,99.887988,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
14,450,574,8,98,113,1,6,3.077565,2,9,205,7,98.450376,99.778024
7,109,129,4,182,98,1,4,2.318872,2,3,162,1,98.997463,100
13,1005,2891,4,91,42,1,8,1.478757,2,0,1,0,98.014201,99.607073
2,11,13,1,2,497,1,2,0.619382,1,?,?,?,99.879219,99.907236
3,43,71,1,8,0,1,2,1.477973,2,18,492,5,99.337958,100
1,3,11,0,5,795,1,1,0,3,?,?,?,99.95778,100
2,22,40,1,42,7,1,2,0.992774,1,3,121,0,99.928346,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,122,148,1,98,200,1,2,1.918899,7,?,?,?,99.209033,99.857296
1,60,70,0,93,3,1,1,0,5,5,213,4,99.867938,100
0,0,0,0,0,0,0,0,0,0,2,68,1,99.887307,100
1,15,15,1,65,0,1,1,0,4,4,251,2,99.878349,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,10,0,8,0,1,1,0,1,148,4805,26,99.946127,100
2,0,14,0,2,0,1,2,0.863121,1,?,?,?,99.750071,99.831081
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,1,1,1,18,0,1,1,0,4,?,?,?,99.918029,100
2,31,31,2,30,0,1,1,0.993234,2,0,15,1,99.390151,99.872774
1,2,2,1,9,0,1,1,0,2,0,0,0,99.880461,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,9971,9971,3,1,0,1,1,0.872724,1,?,?,?,98.151485,99.768161
0,0,0,0,0,0,0,0,0,0,4,222,1,99.888073,100
2,43,59,1,50,22,1,2,0.12395,11,?,?,?,99.659284,100
9,91,481,0,43,478,1,8,2.109653,2,81,4299,26,98.272682,100
1,3,13,0,2,25,1,1,0,1,1,132,1,99.90184,100
8,0,0,8,1,0,1,1,0,1,?,?,?,99.015488,99.43958
1,6,8,0,5,11,1,1,0,1,?,?,?,99.946339,100
1,13,19,0,139,3,1,1,0,13,?,?,?,99.976561,100
1,12,22,0,25,8,1,1,0,2,2,755,1,99.964027,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
3,48,50,2,12,21,1,3,0.72128,1,?,?,?,98.768546,99.776885
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,20,62,0,126,0,1,1,0,15,?,?,?,99.893515,100
1,225,225,0,13,26,1,1,0,6,?,?,?,99.716956,100
1,0,2,0,51,3,1,1,0,2,1,271,1,99.763945,100
1,3,25,0,12,122,1,1,0,3,0,24,0,99.960182,100
1,0,2,0,2,2,1,1,0,2,3,223,3,99.965486,100
0,0,0,0,0,0,0,0,0,0,0,2,0,99.88802,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,4,4,0,14,90,1,1,0,2,?,?,?,99.925215,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,68,68,1,1,0,1,1,0,1,2,103,1,99.584912,99.84985
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
18,329,1613,3,175,229,1,9,2.895,2,?,?,?,97.982653,99.610558
1,16,16,1,124,0,1,1,0,11,?,?,?,99.97637,100
2,18,72,0,5,5270,1,1,0.681291,1,?,?,?,99.517868,99.815055
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
5,122,148,1,98,200,1,2,1.918899,7,?,?,?,99.209033,99.857296
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
2,25,49,1,217,103,1,2,0.143726,8,?,?,?,99.877103,100
1,0,2,0,5,0,1,1,0,1,?,?,?,99.96801,100
1,16,18,0,139,65,1,1,0,3,0,2,0,99.973264,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,4,136,2,99.887703,100
1,44,48,0,16,528,1,1,0,4,0,0,0,99.953697,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,7,21,0,19,20,1,1,0,5,?,?,?,99.961661,100
4,6,36,1,252,801,1,2,1.675822,22,?,?,?,99.310509,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
7,67,105,2,35,4,1,5,1.870136,1,22,807,6,99.401246,99.715909
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,0,4,0,36,4,1,1,0,3,?,?,?,99.86765,100
2,54,68,0,10,6,1,2,0.969204,1,?,?,?,99.693726,100
2,97,101,1,10,0,1,1,0.791066,1,1,20,0,99.205985,99.776119
2,203,203,2,731,61,1,2,0.754186,1,?,?,?,99.174342,99.964552
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,50,50,2,3,295,1,2,0.141441,2,5,69,1,99.599589,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,10,26,0,13,1156,1,1,0,6,?,?,?,99.96257,100
2,7,9,1,71,161,1,1,0.764205,6,?,?,?,99.963458,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,34,118,0,10,1134,1,1,0.549483,2,?,?,?,99.339485,100
3,5,77,1,70,39,1,2,0.98806,1,?,?,?,99.417916,100
1,138,188,0,8,236,1,1,0,3,6,108,1,99.810108,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
11,501,543,8,185,75,1,5,3.11214,1,?,?,?,98.551474,99.686083
2,5,29,0,12,107,1,1,0.362051,2,0,2,0,99.871729,100
1,1,3,0,232,1,1,1,0,20,?,?,?,99.97803,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
1,13,13,1,12,63,1,1,0,3,?,?,?,99.897304,99.011299
1,17,33,0,3,0,1,1,0,1,?,?,?,99.471712,100
1,4,6,0,6,0,1,1,0,3,?,?,?,99.958153,100
1,60,70,0,93,3,1,1,0,5,5,213,4,99.867938,100
0,0,0,0,0,0,0,0,0,0,4,291,3,99.88832,100
0,0,0,0,0,0,0,0,0,0,0,10,0,99.888693,100
1,4,6,0,153,14,1,1,0,13,?,?,?,99.97518,100
3,136,152,1,70,14,1,3,0.347706,3,0,0,0,99.782109,99.830795
7,752,794,3,116,138,1,3,2.144669,5,?,?,?,97.236344,98.500914
1,1,1,1,21,1,1,1,0,1,?,?,?,99.967545,100
0,0,0,0,0,0,0,0,0,0,14,643,8,99.888478,100
2,43,109,1,8,4,1,1,0.924291,2,8,307,4,99.502091,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,10,14,1,53,74,1,2,0.985228,1,0,0,0,99.960095,100
25,262,356,8,55,591,1,11,3.66309,3,?,?,?,98.067397,99.889527
1,5,5,1,27,0,1,1,0,7,?,?,?,99.966258,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
0,0,0,0,0,0,0,0,0,0,0,0,0,99.84862,100
1,25,191,0,42,181,1,1,0,3,?,?,?,99.929522,100
1,10,18,0,383,0,1,1,0,27,?,?,?,99.981144,100
2,0,4,0,22,343,1,2,1,3,?,?,?,99.958064,100
0,0,0,0,0,0,0,0,0,0,29,937,10,99.888389,100
1,4,6,0,55,44,1,1,0,11,?,?,?,99.970342,100
3,29,43,1,159,118,1,3,1.254137,5,4,210,2,99.640998,100
1,3,3,1,58,17,1,1,0,5,?,?,?,99.966422,100
2,13,15,1,118,46,1,1,0.970951,1,1,38,0,99.963935,100
16,423,703,15,34,35,1,2,3.98033,1,?,?,?,97.935133,98.997326
8,228,554,1,64,29,1,6,2.185894,2,10,441,3,98.46752,99.543379
1,9,23,0,7,198,1,1,0,2,?,?,?,99.958768,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
2,0,160,0,62,62,1,1,0.995939,12,?,?,?,99.635439,100
1,0,2,0,4,449,1,1,0,4,0,0,0,99.968136,100
1,0,2,0,6,699,1,1,0,1,?,?,?,99.9645,100
0,0,0,0,0,0,0,0,0,0,?,?,?,99.859594,100
6,0,54,0,9,36,1,1,2.476155,2,?,?,?,98.524952,100
1,8,10,0,7,109,1,1,0,3,?,?,?,99.959627,99.980119
5,95,123,2,127,16,1,4,1.822674,2,481,16436,122,98.515519,98.968254
1,0,2,0,138,0,1,1,0,13,?,?,?,99.809673,100
